"Country","Year","IDPT","IM","AFR","BR","DR","HEP","PSE","MR","NoOfPatents","hindex","NoOfDocs","GDP","HET","X","Region","FIPS_CNTRY"
"Switzerland",2010,98,97,2941,"10.30",8,"65.24",1334554,"2.4",5,569,"32.06",70370,"25.4",2494,"Europe","SZ"
"Syrian Arab Republic",1999,86,37,59.91,"31.05",,,,20.9,,58,126,,,193,"Asia & Pacific",
"Syrian Arab Republic",2000,84,35,57.84,"30.47",,,,20,,58,132,,,407,"Asia & Pacific",
"Syrian Arab Republic",2001,82,33,55.77,"29.81",,,,19.2,,58,113,,,626,"Asia & Pacific",
"Syrian Arab Republic",2002,84,31,53.7,"29.11",,,,18.4,,58,122,,,853,"Asia & Pacific",
"Syrian Arab Republic",2003,83,29,51.87,"28.42",,,,17.6,,58,167,,,1074,"Asia & Pacific",
"Syrian Arab Republic",2004,81,28,50.04,"27.75",,,,16.8,,58,205,,,1299,"Asia & Pacific",
"Syrian Arab Republic",2005,80,26,48.21,"27.12",,,1,16.1,,58,249,,,1528,"Asia & Pacific",
"Syrian Arab Republic",2006,80,81,46383,"26.57",,,2004645,"15.5",,58,223,,,1727,"Asia & Pacific",
"Syrian Arab Republic",2007,94,87,44554,"26.08",,,1496232,"4.1",,58,245,,,1919,"Asia & Pacific",
"Syrian Arab Republic",2008,95,90,43963,"25.65",,,1646052,4,,58,332,,,2111,"Asia & Pacific",
"Syrian Arab Republic",2009,95,90,43373,"25.29",,,1615013,"3.9",,58,290,,,2303,"Asia & Pacific",
"Syrian Arab Republic",2010,96,92,42782,"24.96",,,1598845,"3.8",,58,417,,,2495,"Asia & Pacific",
"Taiwan",1999,,,,,,,,,470,267,"11.95",,,194,"Asia & Pacific","TW"
"Taiwan",2000,,,,,,,1,,735,267,"12.22",,,408,"Asia & Pacific","TW"
"Taiwan",2001,,,,,,,,,735,267,"14.07",,,627,"Asia & Pacific","TW"
"Taiwan",2002,,,,,,,,,1716,267,"14.64",,,854,"Asia & Pacific","TW"
"Taiwan",2003,,,,,,,6,,2284,267,"16.94",,,1075,"Asia & Pacific","TW"
"Taiwan",2004,,,,,,,,,2368,267,"20.93",,,1300,"Asia & Pacific","TW"
"Taiwan",2005,,,,,,,2,,2357,267,"24.82",,,1529,"Asia & Pacific","TW"
"Tajikistan",1999,82,213,46.49,"31.25",8.07,"26.84",1183,76.3,,23,49,"178.3",,195,"CIS (Commonwealth of Independant States)","TI"
"Tajikistan",2000,83,220,44.61,"30.46",7.78,"20.39",12038,72.9,1,23,31,"139.1","41.7",409,"CIS (Commonwealth of Independant States)","TI"
"Tajikistan",2001,85,221,42.73,"29.86",7.5,"20.71",1319,69.9,1,23,34,"171.8",,628,"CIS (Commonwealth of Independant States)","TI"
"Tajikistan",2002,85,218,40.85,"29.48",7.26,"20.24",1,67.1,2,23,49,"190.7",,855,"CIS (Commonwealth of Independant States)","TI"
"Tajikistan",2003,85,214,41.64,"29.34",7.05,"20.41",8,64.8,,23,35,238,,1076,"CIS (Commonwealth of Independant States)","TI"
"Tajikistan",2004,86,208,42.43,"29.41",6.88,"21.94",2,62.8,1,23,44,"311.6",,1301,"CIS (Commonwealth of Independant States)","TI"
"Tajikistan",2005,84,200,43.22,"29.69",6.75,"23.65",,60.7,1,23,50,"339.8",,1530,"CIS (Commonwealth of Independant States)","TI"
"Tajikistan",2006,83,82,44010,"30.17",6.66,"23.62",,"58.8",,23,44,407,,1728,"CIS (Commonwealth of Independant States)","TI"
"Tajikistan",2007,80,81,44800,"30.77",6.61,"22.16",1892593,"14.8",,23,55,"523.1",,1920,"CIS (Commonwealth of Independant States)","TI"
"Tajikistan",2008,79,81,44402,"31.41",6.58,"24.56",2004079,"14.2",,23,60,"709.4",,2112,"CIS (Commonwealth of Independant States)","TI"
"Tajikistan",2009,80,82,44005,"32.03",6.58,"24.94",1918405,"13.6",,23,46,"668.6",,2304,"CIS (Commonwealth of Independant States)","TI"
"Tajikistan",2010,80,82,43607,"32.55",6.58,"26.66",,"13.1",,23,71,"739.7",,2496,"CIS (Commonwealth of Independant States)","TI"
"Tanzania",1999,76,232,"132.77","41.71","14.72","43.34",,85.1,,93,243,"300.8","5.92",196,,
"Tanzania",2000,79,236,"132.51","41.69","14.44","43.38",,80.5,,93,232,"308.1","1.17",410,,
"Tanzania",2001,87,239,"132.25","41.72","14.10","45.45",,75.4,,93,223,"306.3","1.59",629,,
"Tanzania",2002,89,239,"131.99","41.77","13.70","44.64",,70.5,,93,260,"310.6",741,856,,
"Tanzania",2003,95,235,"131.68","41.83","13.25","49.48",,65.7,,93,359,"326.5","1.41",1077,,
"Tanzania",2004,95,225,"131.37","41.88","12.75","44.35",22805,61.2,,93,380,"349.6",821,1302,,
"Tanzania",2005,90,213,"131.06","41.87","12.23","46.95",2041,57.2,,93,459,375,"1.11",1531,,
"Tanzania",2006,90,93,130748,"41.80","11.68","58.88",1620795,"53.6",,93,581,"369.4",564,1729,,
"Tanzania",2007,86,85,130437,"41.64","11.13","64.17",,"57.1",,93,617,"421.3","1.5",1921,,
"Tanzania",2008,86,86,128891,"41.39","10.59","62.81",,"55.3",,93,602,"503.6","1.53",2113,,
"Tanzania",2009,93,89,127346,"41.06","10.07","65.01",1431216,"53.5",,93,710,"504.2","3.04",2305,,
"Tanzania",2010,93,94,125800,"40.64",9.6,"39.16",1533145,"52.1",,93,801,"524.7","3.48",2497,,
"Thailand",1999,97,161,44.21,"15.00",6.71,"54.89",2014,20.2,1,167,"1.72",1990,"32.4",197,"Asia & Pacific","TH"
"Thailand",2000,97,171,43.44,"14.57",6.79,"56.15",27480,19.2,,167,"1.95","1968.5","33.4",411,"Asia & Pacific","TH"
"Thailand",2001,96,173,42.67,"14.15",6.86,"56.38",22585,18.3,,167,"2.12","1831.9","31.5",630,"Asia & Pacific","TH"
"Thailand",2002,96,174,41.91,"13.75",6.91,"63.52",1698,17.4,1,167,"2.41","1988.7","30.8",857,"Asia & Pacific","TH"
"Thailand",2003,98,171,41.65,"13.36",6.95,"63.79",2007,16.6,,167,"3.04","2211.9","30.3",1078,"Asia & Pacific","TH"
"Thailand",2004,98,164,41.38,"12.99",6.98,"64.91",2047,15.8,1,167,"3.79","2478.8","28.1",1303,"Asia & Pacific","TH"
"Thailand",2005,98,154,41.12,"12.63",7.01,"64.39",2025,15.1,,167,"4.51",2690,"26.7",1532,"Asia & Pacific","TH"
"Thailand",2006,98,96,40862,"12.28",7.05,"72.70",2123791,"14.4",1,167,"5.67","3143.2","27.4",1730,"Asia & Pacific","TH"
"Thailand",2007,83,90,40600,"11.95",7.1,"76.33",209028,50,2,167,"6.44","3737.7",26,1922,"Asia & Pacific","TH"
"Thailand",2008,86,88,40681,"11.63",7.16,"75.89",2087184,"46.9",,167,"7.67","4118.4","24.6",2114,"Asia & Pacific","TH"
"Thailand",2009,85,91,40762,"11.32",7.25,"74.21",193814,"44.2",12,167,"8.12","3978.9","25.3",2306,"Asia & Pacific","TH"
"Thailand",2010,91,92,40842,"11.03",7.35,"74.59",2115692,"41.5",,167,"9.51","4802.7",24,2498,"Asia & Pacific","TH"
"Timor-Leste",2003,55,498,69.23,"39.12",8.07,"68.95",,72.1,,8,1,"467.7",,1079,"Asia & Pacific",
"Timor-Leste",2005,55,498,67.52,"37.87",7.43,"77.31",,64.9,,8,2,"487.3",0,1533,"Asia & Pacific",
"Timor-Leste",2006,63,61,66666,"37.54",7.17,"84.89",,"61.7",,8,8,456,,1731,"Asia & Pacific",
"Timor-Leste",2007,98,96,65809,"37.29",6.93,"79.65",1804608,"13.8",,8,9,"534.1",,1923,"Asia & Pacific",
"Timor-Leste",2008,99,98,63088,"37.03",6.71,"83.55",1714082,"13.2",,8,6,"643.7",,2115,"Asia & Pacific",
"Timor-Leste",2009,99,98,60367,"36.75",6.5,"80.41",1719881,"12.7",,8,5,"744.7",,2307,"Asia & Pacific",
"Timor-Leste",2010,99,98,57647,"36.45",6.29,"76.26",1612435,"12.2",,8,2,"817.8",,2499,"Asia & Pacific",
"Togo",1999,57,69,93.74,"39.06","12.61","31.40",23423,77.8,,31,57,"332.4",666,198,"Africa","TO"
"Togo",2000,64,72,92.73,"38.92","12.59","28.51",2442,76.6,,31,49,266,602,412,"Africa","TO"
"Togo",2001,50,74,91.72,"38.80","12.53","23.91",2573,75.4,,31,37,"266.9",623,631,"Africa","TO"
"Togo",2002,59,76,90.71,"38.70","12.44","18.29",307,74.4,,31,29,"287.8",658,858,"Africa","TO"
"Togo",2003,72,77,90.58,"38.60","12.34","25.82",2776,73.3,,31,54,"318.3","1.01",1080,"Africa","TO"
"Togo",2004,71,77,90.46,"38.49","12.23","28.56",21830,72.2,,31,47,"358.9","0.0265",1304,"Africa","TO"
"Togo",2005,82,77,90.34,"38.37","12.11","28.94",1768,71.1,,31,50,"381.8","0.0935",1534,"Africa","TO"
"Togo",2006,84,78,90218,"38.23","11.97","35.09",1728665,"70.1",,31,60,"387.4",,1732,"Africa","TO"
"Togo",2007,70,63,90096,"38.08","11.83","33.19",,"58.7",,31,67,"432.5",58,1924,"Africa","TO"
"Togo",2008,79,73,90380,"37.92","11.66","37.30",,56,,31,72,"527.7","0.0418",2116,"Africa","TO"
"Togo",2009,72,70,90665,"37.73","11.47","45.58",,"53.6",,31,85,"514.8","0.0858",2308,"Africa","TO"
"Togo",2010,72,66,90949,"37.49","11.28","45.92",,"51.5",,31,84,"503.2","0.0587",2500,"Africa","TO"
"Tokelau",2004,,,,,,,,,,1,1,,,1305,"Asia & Pacific","TL"
"Tonga",1999,94,29,22.01,"28.38",6.25,"73.17",,15.8,,16,3,"1997.5",,199,"Asia & Pacific","TN"
"Tonga",2000,95,28,21.76,"28.35",6.26,"70.46",2279,15.5,,16,2,"1925.5",0,413,"Asia & Pacific","TN"
"Tonga",2001,94,27,21.51,"28.41",6.26,"75.69",2103,15.1,,16,2,"1695.8",0,632,"Asia & Pacific","TN"
"Tonga",2002,90,26,21.27,"28.52",6.25,"75.71",1651,14.7,,16,3,"1834.8",,859,"Asia & Pacific","TN"
"Tonga",2003,98,25,21.47,"28.62",6.25,"83.15",1872,14.4,,16,7,"2087.4",,1081,"Asia & Pacific","TN"
"Tonga",2004,99,24,21.68,"28.68",6.24,"83.15",18699,14,,16,5,"2400.3",,1306,"Asia & Pacific","TN"
"Tonga",2005,99,22,21.89,"28.67",6.24,"87.07",,13.6,,16,3,"2622.9",,1535,"Asia & Pacific","TN"
"Tonga",2006,99,99,22094,"28.56",6.22,"87.04",,"13.3",,16,7,"2912.9",,1733,"Asia & Pacific","TN"
"Tonga",2007,82,71,22301,"28.35",6.21,"84.93",1815452,69,,16,8,"2943.3",,1925,"Asia & Pacific","TN"
"Tonga",2008,81,63,21463,"28.04",6.18,"84.93",1924566,"67.8",,16,4,"3369.2",0,2117,"Asia & Pacific","TN"
"Tonga",2009,78,66,20625,"27.65",6.16,"79.25",1937198,"66.5",,16,9,"3075.8",106,2309,"Asia & Pacific","TN"
"Tonga",2010,86,68,19786,"27.18",6.13,"81.30",1961576,"65.1",,16,6,"3546.8","0.0388",2501,"Asia & Pacific","TN"
"Trinidad and Tobago",1999,90,14,41.95,"14.78",,,,25,,61,103,,,200,"South/Latin America",
"Trinidad and Tobago",2000,90,18,40.78,"14.72",,,,24.6,,61,106,,,414,"South/Latin America",
"Trinidad and Tobago",2001,91,19,39.6,"14.73",,,,24.2,,61,144,,,633,"South/Latin America",
"Trinidad and Tobago",2002,96,12,38.43,"14.81",,,,23.8,,61,178,,,860,"South/Latin America",
"Trinidad and Tobago",2003,91,13,38.36,"14.93",,,,23.3,,61,186,,,1082,"South/Latin America",
"Trinidad and Tobago",2004,94,16,38.29,"15.05",,,,22.8,,61,208,,,1307,"South/Latin America",
"Trinidad and Tobago",2005,95,15,38.23,"15.17",,,1,22.3,,61,259,,,1536,"South/Latin America",
"Trinidad and Tobago",2006,92,89,38156,"15.25",,,,"21.8",,61,247,,,1734,"South/Latin America",
"Trinidad and Tobago",2007,99,99,38088,"15.29",,,,"12.9",,61,288,,,1926,"South/Latin America",
"Trinidad and Tobago",2008,99,99,37431,"15.30",,,,"12.5",,61,287,,,2118,"South/Latin America",
"Trinidad and Tobago",2009,99,99,36775,"15.24",,,,"12.1",,61,360,,,2310,"South/Latin America",
"Trinidad and Tobago",2010,99,99,36118,"15.13",,,,"11.8",,61,340,,,2502,"South/Latin America",
"Tunisia",1999,99,26,7.67,"16.90",5.6,"53.43",21705,26.1,,85,712,"2426.4","2.7",201,"Arab States","TS"
"Tunisia",2000,97,25,7.29,"17.10",5.6,"54.89",21366,24.8,,85,738,"2245.3","3.43",415,"Arab States","TS"
"Tunisia",2001,98,24,6.9,"16.90",5.5,"53.57",2133,23.6,,85,898,"2281.1","3.31",634,"Arab States","TS"
"Tunisia",2002,96,24,"16.70",5.8,2366,"3.71e+00",,22.4,,85,"1.1","2365.8","3.71",861,"Arab States","TS"
"Tunisia",2003,95,23,6.36,"17.10",6.1,"52.88",2327,21.3,,85,"1.28",2790,"3.81",1083,"Arab States","TS"
"Tunisia",2004,97,23,6.2,"16.80",6,"51.80",2300,20.2,,85,"1.7","3139.5","5.02",1308,"Arab States","TS"
"Tunisia",2005,98,23,6.03,"17.10",5.9,"51.48",22036,19.2,,85,"2.07",3219,"4.51",1537,"Arab States","TS"
"Tunisia",2006,99,98,5870,"17.10",5.6,"52.35",2207349,"18.3",,85,"2.49","3394.3","6.68",1735,"Arab States","TS"
"Tunisia",2007,88,91,5707,"17.40",5.5,"52.33",,"21.2",,85,"2.96","3799.3","5.42",1927,"Arab States","TS"
"Tunisia",2008,90,91,5486,"17.70",5.8,"54.04",,"20.7",,85,"3.71","4331.2","4.54",2119,"Arab States","TS"
"Tunisia",2009,90,94,5265,"17.70",5.7,"56.72",,"20.1",1,85,"4.18","4177.1","4.1",2311,"Arab States","TS"
"Tunisia",2010,90,92,5044,"18.60",5.7,"57.14",,"19.5",,85,"4.55","4206.8","4.89",2503,"Arab States","TS"
"Turkey",1999,79,41,49.36,"21.88",6.54,"61.13",1,32.9,1,210,"7.59","4012.5","4.14",202,"Europe","TU"
"Turkey",2000,85,33,47.83,"21.46",6.4,"62.93",2,30.5,,210,"7.37","4219.5","4.83",416,"Europe","TU"
"Turkey",2001,88,31,46.29,"21.02",6.26,"68.07",1,28.3,,210,"9.25","3057.8","3.87",635,"Europe","TU"
"Turkey",2002,78,32,"20.59",6.15,3576,"1.79e+00",,26.1,2,210,"11.84","3576.2","1.79",862,"Europe","TU"
"Turkey",2003,68,31,"20.18",6.06,4595,"1.93e+00",,24.1,2,210,"14.62","4595.3","1.93",1084,"Europe","TU"
"Turkey",2004,85,30,42.59,"19.78",5.98,"71.25",8764,22.1,6,210,"17.91","5866.7","1.9",1309,"Europe","TU"
"Turkey",2005,90,34,41.5,"19.40",5.92,"67.84",,20.3,2,210,"20.09","7129.6","1.47",1538,"Europe","TU"
"Turkey",2006,90,98,40415,"19.05",5.88,"68.34",855448,"18.5",2,210,"22.42","7736.1","1.85",1736,"Europe","TU"
"Turkey",2007,98,98,39330,"18.71",5.84,"67.83",2195247,"17.4",4,210,"24.43","9312.1","1.89",1928,"Europe","TU"
"Turkey",2008,99,98,37649,"18.38",5.8,"73.02",2052762,"16.6",3,210,"25.23","10379.5","1.62",2120,"Europe","TU"
"Turkey",2009,99,98,35967,"18.06",5.78,"75.14",2115257,"15.8",,210,"29.45","8626.4","1.74",2312,"Europe","TU"
"Turkey",2010,98,97,34286,"17.75",5.75,"75.08",2012213,15,,210,"31.55","10135.4","1.93",2504,"Europe","TU"
"Turkmenistan",1999,98,201,25.03,"24.19",7.73,"61.16",,66.1,,16,4,"550.8","11.7",203,"CIS (Commonwealth of Independant States)","TX"
"Turkmenistan",2000,97,209,24.83,"23.66",7.69,"81.77",,64.1,,16,11,"645.3","4.95",417,"CIS (Commonwealth of Independant States)","TX"
"Turkmenistan",2001,95,211,24.62,"23.35",7.69,"73.43",,62.1,,16,10,"776.6",,636,"CIS (Commonwealth of Independant States)","TX"
"Turkmenistan",2002,98,208,24.42,"23.15",7.7,"72.68",,60.2,,16,9,970,,863,"CIS (Commonwealth of Independant States)","TX"
"Turkmenistan",2003,83,199,23.71,"22.98",7.71,"70.44",,58.4,,16,9,1286,,1085,"CIS (Commonwealth of Independant States)","TX"
"Turkmenistan",2004,97,188,23.01,"22.82",7.72,"66.09",,56.7,,16,7,"1455.9",,1310,"CIS (Commonwealth of Independant States)","TX"
"Turkmenistan",2005,99,175,22.3,"22.62",7.73,"68.45",,55.1,1,16,10,1707,,1539,"CIS (Commonwealth of Independant States)","TX"
"Turkmenistan",2006,98,99,21593,"22.42",7.74,"70.55",,"53.5",,16,12,"2140.5",,1737,"CIS (Commonwealth of Independant States)","TX"
"Turkmenistan",2007,96,96,20886,"22.23",7.74,"65.80",,17,,16,9,"2606.7",,1929,"CIS (Commonwealth of Independant States)","TX"
"Turkmenistan",2008,96,97,20309,"22.07",7.75,"51.06",,"15.6",,16,5,"3918.9",,2121,"CIS (Commonwealth of Independant States)","TX"
"Turkmenistan",2009,96,97,19732,"21.93",7.75,"54.65",,"14.5",,16,8,4060,,2313,"CIS (Commonwealth of Independant States)","TX"
"Turkmenistan",2010,97,97,19154,"21.80",7.76,"56.31",,"13.6",,16,12,"4392.7",,2505,"CIS (Commonwealth of Independant States)","TX"
"Turks and Caicos Islands",1999,,,,,,,,,,9,2,,,204,"South/Latin America",
"Turks and Caicos Islands",2000,,,,,,,,,,9,2,,,418,"South/Latin America",
"Turks and Caicos Islands",2001,,,,,,,,,,9,1,,,637,"South/Latin America",
"Turks and Caicos Islands",2002,,,,,,,,,,9,1,,,864,"South/Latin America",
"Turks and Caicos Islands",2003,,,,,,,,,,9,1,,,1086,"South/Latin America",
"Turks and Caicos Islands",2004,,,,,,,,,,9,2,,,1311,"South/Latin America",
"Turks and Caicos Islands",2005,,,,,,,,,,9,1,,,1540,"South/Latin America",
"Tuvalu",2001,,,,,,,,33.1,,7,1,"1393.3",,638,"Asia & Pacific","TV"
"Tuvalu",2002,,,,,,,,32.2,,7,1,"1621.3","27.8",865,"Asia & Pacific","TV"
"Tuvalu",2003,,,,,,,,31.4,,7,1,1901,"17.7",1087,"Asia & Pacific","TV"
"Tuvalu",2004,,,,,,,,30.6,,7,2,"2232.6","4.25",1312,"Asia & Pacific","TV"
"Tuvalu",2005,,,,,,,,30,,7,1,"2252.9",15,1541,"Asia & Pacific","TV"
"Uganda",1999,50,453,"183.62","48.48","16.18","30.57",,92.1,,99,188,"255.2","10.7",205,"Africa","UG"
"Uganda",2000,52,427,"179.93","48.25","15.63","26.85",13,89.1,,99,184,"255.1","4.36",419,"Africa","UG"
"Uganda",2001,55,400,"176.23","48.02","15.03","27.33",8,85.4,,99,190,"232.8","12.9",639,"Africa","UG"
"Uganda",2002,57,374,"172.54","47.76","14.41","29.54",,81.4,,99,175,"238.2","15.3",866,"Africa","UG"
"Uganda",2003,59,350,"168.02","47.48","13.79","29.34",,77,,99,277,"236.1","6.3",1088,"Africa","UG"
"Uganda",2004,62,326,"163.49","47.16","13.19","24.36",21856,72.6,,99,360,286,"3.28",1313,"Africa","UG"
"Uganda",2005,64,304,"158.97","46.81","12.62","24.95",0,68.3,,99,389,"313.8","12.5",1542,"Africa","UG"
"Uganda",2006,64,75,154451,"46.43","12.09","21.67",,"64.3",,99,459,"334.6","33.8",1738,"Africa","UG"
"Uganda",2007,98,99,149930,"46.01","11.59","19.32",,"52.1",,99,567,400,"10.5",1930,"Africa","UG"
"Uganda",2008,96,99,145274,"45.57","11.11","19.45",,"50.6",,99,578,"448.1","1.26",2122,"Africa","UG"
"Uganda",2009,96,99,140617,"45.12","10.65","22.38",,"49.1",,99,715,"451.1","1.08",2314,"Africa","UG"
"Uganda",2010,96,99,135961,"44.64","10.24","23.07",,"47.6",,99,879,"471.7","2.37",2506,"Africa","UG"
"Ukraine",1999,99,103,37.59,7.8,"14.80","49.93",1353,16.6,3,142,"5.66","635.8","4.38",206,"CIS (Commonwealth of Independant States)","UP"
"Ukraine",2000,99,108,34.88,7.8,"15.30","51.81",1136,15.9,3,142,"5.38","635.7","5.23",420,"CIS (Commonwealth of Independant States)","UP"
"Ukraine",2001,99,113,32.18,7.7,"15.30","54.32",12819,15.1,3,142,"6.39","780.7","4.66",640,"CIS (Commonwealth of Independant States)","UP"
"Ukraine",2002,99,117,29.47,8.7,"15.30","56.21",1436,14.4,13,142,"5.7","879.5","4.86",867,"CIS (Commonwealth of Independant States)","UP"
"Ukraine",2003,97,120,29.73,8.55,"16.01","58.30",14427,13.7,21,142,"5.86","1048.5","6.92",1089,"CIS (Commonwealth of Independant States)","UP"
"Ukraine",2004,99,121,30,9,"16.04","58.55",1278,13,17,142,"6.71","1367.4","6.3",1314,"CIS (Commonwealth of Independant States)","UP"
"Ukraine",2005,96,121,30.26,9,"16.60","59.46",1374,12.5,10,142,"7.1","1828.7","3.72",1543,"CIS (Commonwealth of Independant States)","UP"
"Ukraine",2006,98,98,30523,9.8,"16.20","60.77",1392323,"12.1",16,142,"6.41",2303,"3.4",1739,"CIS (Commonwealth of Independant States)","UP"
"Ukraine",2007,73,75,30786,"10.20","16.40","61.85",,"60.4",16,142,"6.53","3068.6","3.65",1931,"CIS (Commonwealth of Independant States)","UP"
"Ukraine",2008,71,70,29763,"11.00","16.31","57.66",,"56.9",,142,"6.93",3891,"3.29",2123,"CIS (Commonwealth of Independant States)","UP"
"Ukraine",2009,79,77,28740,"11.10","15.30","55.03",159659,54,5,142,"6.74","2545.5","5.55",2315,"CIS (Commonwealth of Independant States)","UP"
"Ukraine",2010,80,73,27717,"10.80","15.20","56.63",1351757,"51.2",1,142,"7.03",2974,"4.34",2507,"CIS (Commonwealth of Independant States)","UP"
"United Arab Emirates",1999,94,12,26.76,"17.19",,,,9.9,1,87,352,,,207,"Arab States","AE"
"United Arab Emirates",2000,94,12,26.36,"16.74",,,,9.6,1,87,419,,,421,"Arab States","AE"
"United Arab Emirates",2001,94,4.7,25.96,"16.44",,,1,9.3,1,87,483,,,641,"Arab States","AE"
"United Arab Emirates",2001,94,4.7,25.96,"16.44",,,1,9.3,1,87,483,,,642,"Arab States","AE"
"United Arab Emirates",2002,94,5.6,25.56,"16.27",,,1,9.1,,87,521,,,868,"Arab States","AE"
"United Arab Emirates",2003,94,6.9,26.42,"16.22",,,5,8.8,,87,780,,,1090,"Arab States","AE"
"United Arab Emirates",2004,94,5,27.29,"16.24",,,5,8.6,,87,881,,,1315,"Arab States","AE"
"United Arab Emirates",2005,94,5,28.15,"16.30",,,,8.4,,87,"1.16",,,1544,"Arab States","AE"
"United Arab Emirates",2006,92,92,29010,"16.36",,,,"8.2",,87,"1.33",,,1740,"Arab States","AE"
"United Arab Emirates",2007,98,97,29872,"16.39",,,1403619,"11.6",1,87,"1.34",,,1932,"Arab States","AE"
"United Arab Emirates",2008,90,94,29423,"16.36",,,1355571,"11.2",,87,"1.56",,,2124,"Arab States","AE"
"United Arab Emirates",2009,71,75,28973,"16.22",,,1505737,"10.7",,87,"1.83",,,2316,"Arab States","AE"
"United Arab Emirates",2010,52,56,28524,"15.97",,,,"10.2",,87,"2.2",,,2508,"Arab States","AE"
"United Kingdom",1999,92,12,,,,,,5.7,4425,851,"87.59",25871,,208,"Europe","UK"
"United Kingdom",2000,91,12,,,,,,5.6,4915,851,"87.94","25361.9",,422,"Europe","UK"
"United Kingdom",2001,91,11,,,,,,5.4,4915,851,"86.45",25126,,643,"Europe","UK"
"United Kingdom",2002,91,13,,,,,,5.3,4400,851,"89.57","27305.3",,869,"Europe","UK"
"United Kingdom",2003,91,13,,,,,1,5.3,4111,851,"98.9","31442.2",,1091,"Europe","UK"
"United Kingdom",2004,92,13,,,,,,5.2,3853,851,"107.83",37027,,1316,"Europe","UK"
"United Kingdom",2005,91,15,,,,,,5.1,2937,851,"119.32","38440.7",,1545,"Europe","UK"
"United Kingdom   ",2006,92,85,26078,,,"81.32",1365203,5,1881,,,,"33.9",1741,"Europe","UK"
"United Kingdom   ",2007,92,92,25848,,,"80.15",,8,1386,,,,"18.9",1933,"Europe","UK"
"United Kingdom   ",2008,92,92,25830,,,"81.05",,"7.9",830,,,,"18.5",2125,"Europe","UK"
"United Kingdom   ",2009,93,93,25812,,,"82.60",,"7.7",629,,,,"21.8",2317,"Europe","UK"
"United Kingdom   ",2010,94,94,25794,,,"83.55",,"7.5",380,,,,21,2509,"Europe","UK"
"United States",1999,96,7.2,,,,,,7.2,148306,"1.38","319.79","34639.1",,209,"North America","US"
"United States",2000,94,6.6,,,,,,7.1,1,"1.38","313.81","36467.3",,423,"North America","US"
"United States",2000,94,6.6,,,,,,7.1,156743,"1.38","313.81","36467.3",,424,"North America","US"
"United States",2000,94,6.6,,,,,,7.1,1,"1.38","313.81","36467.3",,425,"North America","US"
"United States",2000,94,6.6,,,,,,7.1,156743,"1.38","313.81","36467.3",,426,"North America","US"
"United States",2001,94,6.4,,,,,,7,1,"1.38","321.95","37285.8",,644,"North America","US"
"United States",2001,94,6.4,,,,,,7,156743,"1.38","321.95","37285.8",,645,"North America","US"
"United States",2001,94,6.4,,,,,,7,1,"1.38","321.95","37285.8",,646,"North America","US"
"United States",2001,94,6.4,,,,,,7,156743,"1.38","321.95","37285.8",,647,"North America","US"
"United States",2002,94,6,,,,,,6.9,1,"1.38","341.3","38175.4",,870,"North America","US"
"United States",2002,94,6,,,,,,6.9,319950,"1.38","341.3","38175.4",,871,"North America","US"
"United States",2002,94,6,,,,,,6.9,1,"1.38","341.3","38175.4",,872,"North America","US"
"United States",2002,94,6,,,,,,6.9,319950,"1.38","341.3","38175.4",,873,"North America","US"
"United States",2003,96,5.8,,,,,,6.8,1,"1.38","374.01","39682.5",,1092,"North America","US"
"United States",2003,96,5.8,,,,,,6.8,346846,"1.38","374.01","39682.5",,1093,"North America","US"
"United States",2003,96,5.8,,,,,,6.8,1,"1.38","374.01","39682.5",,1094,"North America","US"
"United States",2003,96,5.8,,,,,,6.8,346846,"1.38","374.01","39682.5",,1095,"North America","US"
"United States",2004,96,5.6,,,,,,6.8,2,"1.38","418.45","41928.9",,1317,"North America","US"
"United States",2004,96,5.6,,,,,,6.8,348367,"1.38","418.45","41928.9",,1318,"North America","US"
"United States",2004,96,5.6,,,,,,6.8,2,"1.38","418.45","41928.9",,1319,"North America","US"
"United States",2004,96,5.6,,,,,,6.8,348367,"1.38","418.45","41928.9",,1320,"North America","US"
"United States",2005,96,5.4,,,,,,6.8,1,"1.38","458.12","44313.6",,1546,"North America","US"
"United States",2005,96,5.4,,,,,,6.8,334610,"1.38","458.12","44313.6",,1547,"North America","US"
"United States",2005,96,5.4,,,,,,6.8,1,"1.38","458.12","44313.6",,1548,"North America","US"
"United States",2005,96,5.4,,,,,,6.8,334610,"1.38","458.12","44313.6",,1549,"North America","US"
"United States   ",2006,96,92,40375,,,"45.00",1546208,"6.7",341824,,,,"30.1",1742,"North America","US"
"United States   ",2007,92,86,39669,,,"45.16",1340689,"4.9",305479,,,,"27.2",1934,"North America","US"
"United States   ",2008,92,86,37935,,,"46.00",1334202,"4.7",282482,,,,"25.9",2126,"North America","US"
"United States   ",2009,93,86,36202,,,"47.21",1301161,"4.6",236682,,,,"21.5",2318,"North America","US"
"United States   ",2010,94,89,34468,,,"47.57",1331671,"4.4",195719,,,,"19.9",2510,"North America","US"
"United States Minor Outlying Islands",2000,,,,,,,,,,8,1,,,427,"Asia & Pacific",
"United States Minor Outlying Islands",2001,,,,,,,7,,,8,5,,,648,"Asia & Pacific",
